Project,Release,File,Normalized_File,Size_LOC,NR,NAuth,NFix,Age_in_Days,Weighted_Age,LOC_Added,Max_LOC_Added,Average_LOC_Added,LOC_Deleted,Max_LOC_Deleted,Average_LOC_Deleted,Churn,Max_Churn,Average_Churn,Change_Set_Size,Max_Change_Set_Size,Average_Change_Set_Size,Average_ND,Average_Entropy,NSmells,Buggy
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificFixed.java,org/apache/avro/specific/SpecificFixed.java,26,2,1,2,67,1943,29,28,14,0,0,0,29,28,14,419,278,209,29.5000,6.0364,0,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SchemaTask.java,org/apache/avro/specific/SchemaTask.java,26,6,1,3,169,16055,62,28,10,33,28,5,95,28,15,777,299,129,22.3333,5.5093,0,No
AVRO,1.2.0,src/java/org/apache/avro/specific/ProtocolTask.java,org/apache/avro/specific/ProtocolTask.java,68,6,1,3,169,54756,202,84,33,122,84,20,324,84,54,777,299,129,22.3333,5.5093,4,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,25,6,1,3,145,14210,63,30,10,35,30,5,98,30,16,846,253,141,24.3333,5.6425,0,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificRecordBase.java,org/apache/avro/specific/SpecificRecordBase.java,60,3,1,3,92,7544,77,64,25,5,5,1,82,64,27,505,277,168,27.3333,5.7888,4,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificDatumReader.java,org/apache/avro/specific/SpecificDatumReader.java,39,11,1,7,169,97344,311,125,28,265,125,24,576,125,52,997,253,90,17.3636,4.9288,0,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,33,9,1,6,169,28054,103,43,11,63,43,7,166,43,18,936,253,104,18.8889,5.0058,0,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificExceptionBase.java,org/apache/avro/specific/SpecificExceptionBase.java,33,3,1,3,92,3956,42,40,14,1,1,0,43,40,14,505,277,168,27.3333,5.7888,2,No
AVRO,1.2.0,src/java/org/apache/avro/specific/SpecificCompiler.java,org/apache/avro/specific/SpecificCompiler.java,286,19,2,16,182,207480,725,225,38,415,225,21,1140,327,60,1045,270,55,13.1579,3.9187,23,No
AVRO,1.2.0,src/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,5,1,2,183,13542,50,24,10,24,24,4,74,24,14,769,298,153,25.0000,5.8275,0,No
AVRO,1.2.0,src/java/org/apache/avro/util/Utf8.java,org/apache/avro/util/Utf8.java,74,5,1,2,145,37265,172,80,34,85,80,17,257,80,51,710,298,142,24.6000,5.6691,8,No
AVRO,1.2.0,src/java/org/apache/avro/file/DataFileReader.java,org/apache/avro/file/DataFileReader.java,196,8,1,5,180,127260,467,208,58,240,208,30,707,208,88,957,216,119,21.6250,5.2797,36,No
AVRO,1.2.0,src/java/org/apache/avro/file/DataFileWriter.java,org/apache/avro/file/DataFileWriter.java,173,9,1,6,180,112680,413,183,45,213,183,23,626,183,69,988,216,109,20.5556,5.1915,22,No
AVRO,1.2.0,src/java/org/apache/avro/file/DataFileConstants.java,org/apache/avro/file/DataFileConstants.java,35,1,1,1,0,0,38,38,38,0,0,0,38,38,38,323,323,323,36.0000,6.8643,11,No
AVRO,1.2.0,src/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,29,4,1,1,109,11009,68,32,17,33,32,8,101,32,25,628,298,157,25.0000,5.7587,0,No
AVRO,1.2.0,src/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,30,5,1,2,124,14756,78,36,15,41,36,8,119,36,23,664,298,132,21.8000,5.4875,0,No
AVRO,1.2.0,src/java/org/apache/avro/Schema.java,org/apache/avro/Schema.java,708,21,1,17,169,390897,1544,451,73,769,451,36,2313,451,110,1107,243,52,13.0476,3.7075,150,No
AVRO,1.2.0,src/java/org/apache/avro/Protocol.java,org/apache/avro/Protocol.java,306,16,1,12,169,192153,746,300,46,391,300,24,1137,300,71,1076,243,67,15.1250,4.2153,23,No
AVRO,1.2.0,src/java/org/apache/avro/reflect/FixedSize.java,org/apache/avro/reflect/FixedSize.java,34,3,1,3,81,3483,40,30,13,3,2,1,43,30,14,455,278,151,22.6667,5.4918,0,No
AVRO,1.2.0,src/java/org/apache/avro/reflect/ReflectDatumReader.java,org/apache/avro/reflect/ReflectDatumReader.java,86,12,1,9,169,81289,291,92,24,190,92,15,481,92,40,1033,217,86,17.0833,4.8263,3,No
AVRO,1.2.0,src/java/org/apache/avro/reflect/ReflectDatumWriter.java,org/apache/avro/reflect/ReflectDatumWriter.java,61,16,1,13,169,53742,196,61,12,122,61,7,318,61,19,1113,169,69,15.3750,4.4550,0,No
AVRO,1.2.0,src/java/org/apache/avro/reflect/ReflectResponder.java,org/apache/avro/reflect/ReflectResponder.java,86,12,1,9,169,74698,271,118,22,171,118,14,442,118,36,1060,216,88,18.4167,4.8681,3,No
AVRO,1.2.0,src/java/org/apache/avro/reflect/ReflectData.java,org/apache/avro/reflect/ReflectData.java,321,14,1,10,169,153621,632,194,45,277,194,19,909,194,64,1093,217,78,16.9286,4.5682,25,No
AVRO,1.2.0,src/java/org/apache/avro/reflect/ReflectRequestor.java,org/apache/avro/reflect/ReflectRequestor.java,94,10,1,7,169,51714,209,77,20,97,77,9,306,77,30,974,222,97,19.1000,4.9913,4,No
AVRO,1.2.0,src/java/org/apache/avro/io/ResolvingDecoder.java,org/apache/avro/io/ResolvingDecoder.java,190,3,1,3,32,12352,295,223,98,91,91,30,386,223,128,481,241,160,24.3333,5.4877,4,No
AVRO,1.2.0,src/java/org/apache/avro/io/BinaryDecoder.java,org/apache/avro/io/BinaryDecoder.java,263,4,1,4,56,17640,308,305,77,7,5,1,315,305,78,530,229,132,21.5000,5.4161,8,No
AVRO,1.2.0,src/java/org/apache/avro/io/BinaryData.java,org/apache/avro/io/BinaryData.java,181,3,1,3,3,1110,281,190,93,89,88,29,370,190,123,355,305,118,18.3333,4.6074,51,No
AVRO,1.2.0,src/java/org/apache/avro/io/Decoder.java,org/apache/avro/io/Decoder.java,251,5,1,5,56,17248,294,279,58,14,10,2,308,279,61,555,229,111,18.8000,5.0892,1,No
AVRO,1.2.0,src/java/org/apache/avro/io/ValidatingEncoder.java,org/apache/avro/io/ValidatingEncoder.java,174,3,1,3,32,13152,307,225,102,104,104,34,411,225,137,481,241,160,24.3333,5.4877,5,No
AVRO,1.2.0,src/java/org/apache/avro/io/ParsingEncoder.java,org/apache/avro/io/ParsingEncoder.java,60,3,1,2,43,3010,70,52,23,0,0,0,70,52,23,460,294,153,24.3333,5.3620,1,No
AVRO,1.2.0,src/java/org/apache/avro/io/JsonDecoder.java,org/apache/avro/io/JsonDecoder.java,361,3,1,3,26,11258,416,397,138,17,9,5,433,397,144,402,294,134,20.3333,5.0514,10,No
AVRO,1.2.0,src/java/org/apache/avro/io/BinaryEncoder.java,org/apache/avro/io/BinaryEncoder.java,213,3,1,3,34,9758,269,266,89,18,16,6,287,266,95,475,229,158,23.6667,5.5598,23,No
AVRO,1.2.0,src/java/org/apache/avro/io/BlockingBinaryEncoder.java,org/apache/avro/io/BlockingBinaryEncoder.java,540,3,1,3,56,35392,630,622,210,2,2,0,632,622,210,494,229,164,25.6667,5.7875,60,No
AVRO,1.2.0,src/java/org/apache/avro/io/DatumReader.java,org/apache/avro/io/DatumReader.java,31,5,1,2,75,9300,81,39,16,43,39,8,124,39,24,589,181,117,21.8000,5.1529,0,No
AVRO,1.2.0,src/java/org/apache/avro/io/ParsingDecoder.java,org/apache/avro/io/ParsingDecoder.java,66,2,1,2,5,375,75,74,37,0,0,0,75,74,37,360,294,180,24.5000,5.2638,1,No
AVRO,1.2.0,src/java/org/apache/avro/io/parsing/Parser.java,org/apache/avro/io/parsing/Parser.java,151,3,1,3,64,10880,168,144,56,2,2,0,170,144,56,478,294,159,24.6667,5.4391,19,No
AVRO,1.2.0,src/java/org/apache/avro/io/parsing/SkipParser.java,org/apache/avro/io/parsing/SkipParser.java,86,2,1,2,5,495,97,94,48,2,2,1,99,94,49,360,294,180,24.5000,5.2638,5,No
AVRO,1.2.0,src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,127,3,1,3,26,3666,140,138,46,1,1,0,141,138,47,402,294,134,20.3333,5.0514,8,No
AVRO,1.2.0,src/java/org/apache/avro/io/parsing/Symbol.java,org/apache/avro/io/parsing/Symbol.java,334,3,1,3,64,24576,383,382,127,1,1,0,384,382,128,478,294,159,24.6667,5.4391,25,No
AVRO,1.2.0,src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,org/apache/avro/io/parsing/JsonGrammarGenerator.java,95,3,1,3,64,6784,104,102,34,2,2,0,106,102,35,478,294,159,24.6667,5.4391,8,No
AVRO,1.2.0,src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,312,3,1,3,26,8840,339,337,113,1,1,0,340,337,113,402,294,134,20.3333,5.0514,30,No
AVRO,1.2.0,src/java/org/apache/avro/io/ValidatingDecoder.java,org/apache/avro/io/ValidatingDecoder.java,200,3,1,3,32,20416,434,358,144,204,204,68,638,358,212,481,241,160,24.3333,5.4877,9,No
AVRO,1.2.0,src/java/org/apache/avro/io/Encoder.java,org/apache/avro/io/Encoder.java,248,3,1,3,34,9622,279,269,93,4,3,1,283,269,94,475,229,158,23.6667,5.5598,1,No
AVRO,1.2.0,src/java/org/apache/avro/io/JsonEncoder.java,org/apache/avro/io/JsonEncoder.java,210,4,1,4,64,16576,249,239,62,10,4,2,259,239,64,496,294,124,21.2500,5.1187,5,No
AVRO,1.2.0,src/java/org/apache/avro/io/DatumWriter.java,org/apache/avro/io/DatumWriter.java,30,6,1,3,109,12644,76,36,12,40,36,6,116,36,19,805,216,134,23.0000,5.3429,0,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericContainer.java,org/apache/avro/generic/GenericContainer.java,24,1,1,1,0,0,27,27,27,0,0,0,27,27,27,307,307,307,36.0000,6.7805,1,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericRecord.java,org/apache/avro/generic/GenericRecord.java,22,5,1,2,145,13630,59,28,11,35,28,7,94,28,18,710,298,142,24.6000,5.6691,0,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericArray.java,org/apache/avro/generic/GenericArray.java,31,6,1,3,145,16675,76,37,12,39,37,6,115,37,19,846,253,141,24.3333,5.6425,0,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericFixed.java,org/apache/avro/generic/GenericFixed.java,23,2,1,2,67,1742,25,24,12,1,1,0,26,24,13,419,278,209,29.5000,6.0364,1,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericResponder.java,org/apache/avro/generic/GenericResponder.java,45,6,1,3,109,20601,122,53,20,67,53,11,189,53,31,791,222,131,22.1667,5.4455,0,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericRequestor.java,org/apache/avro/generic/GenericRequestor.java,48,7,1,4,109,22018,130,57,18,72,57,10,202,57,28,825,216,117,21.0000,5.1486,1,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericData.java,org/apache/avro/generic/GenericData.java,408,15,1,11,183,184830,726,250,48,284,250,18,1010,250,67,1097,253,73,16.2000,4.5213,45,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericDatumReader.java,org/apache/avro/generic/GenericDatumReader.java,429,20,1,16,168,298368,1121,265,56,655,265,32,1776,265,88,1158,150,57,13.7000,4.0372,30,No
AVRO,1.2.0,src/java/org/apache/avro/generic/GenericDatumWriter.java,org/apache/avro/generic/GenericDatumWriter.java,167,12,1,9,145,116870,499,164,41,307,164,25,806,164,67,1014,178,84,17.6667,4.7071,4,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/ByteBufferOutputStream.java,org/apache/avro/ipc/ByteBufferOutputStream.java,78,5,1,2,109,29757,182,87,36,91,87,18,273,87,54,761,257,152,24.6000,5.7114,6,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/RPCContext.java,org/apache/avro/ipc/RPCContext.java,131,2,1,2,53,9805,167,149,83,18,18,9,185,149,92,395,298,197,30.0000,6.0444,11,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/HttpServer.java,org/apache/avro/ipc/HttpServer.java,50,2,1,2,9,999,85,76,42,26,26,13,111,76,55,348,322,174,23.0000,5.3167,4,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/DatagramServer.java,org/apache/avro/ipc/DatagramServer.java,63,1,1,1,0,0,79,79,79,0,0,0,79,79,79,316,316,316,36.0000,6.8253,5,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/HttpTransceiver.java,org/apache/avro/ipc/HttpTransceiver.java,102,3,1,3,9,1098,120,116,40,2,1,0,122,116,40,350,322,116,16.0000,4.1172,2,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/DatagramTransceiver.java,org/apache/avro/ipc/DatagramTransceiver.java,72,1,1,1,0,0,84,84,84,0,0,0,84,84,84,316,316,316,36.0000,6.8253,3,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/Transceiver.java,org/apache/avro/ipc/Transceiver.java,34,5,1,2,109,13843,85,40,17,42,40,8,127,40,25,712,270,142,23.2000,5.6966,0,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/AvroRemoteException.java,org/apache/avro/ipc/AvroRemoteException.java,33,5,1,2,109,14933,89,44,17,48,44,9,137,44,27,764,253,152,24.6000,5.7088,2,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/RPCPlugin.java,org/apache/avro/ipc/RPCPlugin.java,65,2,1,2,53,4346,78,74,39,4,4,2,82,74,41,395,298,197,30.0000,6.0444,0,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/SocketTransceiver.java,org/apache/avro/ipc/SocketTransceiver.java,83,6,1,3,167,48263,193,87,32,96,87,16,289,87,48,824,270,137,23.5000,5.7071,5,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/ResponderServlet.java,org/apache/avro/ipc/ResponderServlet.java,48,1,1,1,0,0,56,56,56,0,0,0,56,56,56,324,324,324,36.0000,6.8684,1,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/Server.java,org/apache/avro/ipc/Server.java,25,1,1,1,0,0,29,29,29,0,0,0,29,29,29,316,316,316,36.0000,6.8253,0,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/Requestor.java,org/apache/avro/ipc/Requestor.java,196,12,1,9,169,95823,399,105,33,168,105,14,567,107,47,1047,209,87,17.5833,4.8992,13,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/SocketServer.java,org/apache/avro/ipc/SocketServer.java,92,7,1,4,167,69973,265,118,37,154,118,22,419,118,59,902,253,128,22.4286,5.5716,15,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/ByteBufferInputStream.java,org/apache/avro/ipc/ByteBufferInputStream.java,78,7,1,4,109,28449,174,69,24,87,69,12,261,69,37,783,257,111,19.1429,4.8914,3,No
AVRO,1.2.0,src/java/org/apache/avro/ipc/Responder.java,org/apache/avro/ipc/Responder.java,177,13,1,10,169,101907,406,124,31,197,124,15,603,124,46,1081,164,83,17.3846,4.8097,24,No
AVRO,1.2.0,src/java/org/apache/avro/AvroRuntimeException.java,org/apache/avro/AvroRuntimeException.java,23,5,1,2,183,13542,50,24,10,24,24,4,74,24,14,769,298,153,25.0000,5.8275,1,No
AVRO,1.2.0,src/java/org/apache/avro/AvroTypeException.java,org/apache/avro/AvroTypeException.java,22,5,1,2,109,9592,57,28,11,31,28,6,88,28,17,764,253,152,24.6000,5.7088,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificData.java,org/apache/avro/specific/SpecificData.java,191,2,1,2,21,6321,258,258,129,43,43,21,301,258,150,754,438,377,61.5000,6.5009,11,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/FixedSize.java,org/apache/avro/specific/FixedSize.java,34,1,1,1,0,0,37,37,37,0,0,0,37,37,37,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificResponder.java,org/apache/avro/specific/SpecificResponder.java,93,2,2,2,28,3304,113,109,56,5,5,2,118,109,59,789,438,394,65.5000,6.5711,3,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java,org/apache/avro/specific/SpecificRequestor.java,90,2,2,2,28,3136,109,107,54,3,3,1,112,107,56,789,438,394,65.5000,6.5711,3,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificFixed.java,org/apache/avro/specific/SpecificFixed.java,25,1,1,1,0,0,28,28,28,0,0,0,28,28,28,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SchemaTask.java,org/apache/avro/specific/SchemaTask.java,26,1,1,1,0,0,29,29,29,0,0,0,29,29,29,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/ProtocolTask.java,org/apache/avro/specific/ProtocolTask.java,68,1,1,1,0,0,80,80,80,0,0,0,80,80,80,438,438,438,62.0000,7.0284,4,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificRecord.java,org/apache/avro/specific/SpecificRecord.java,23,2,1,2,21,714,30,28,15,4,4,2,34,28,17,754,438,377,61.5000,6.5009,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java,org/apache/avro/specific/SpecificRecordBase.java,45,2,1,2,21,1176,55,49,27,1,1,0,56,49,28,754,438,377,61.5000,6.5009,1,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java,org/apache/avro/specific/SpecificDatumReader.java,76,2,1,2,21,1911,90,89,45,1,1,0,91,89,45,754,438,377,61.5000,6.5009,3,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java,org/apache/avro/specific/SpecificDatumWriter.java,47,1,1,1,0,0,58,58,58,0,0,0,58,58,58,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java,org/apache/avro/specific/SpecificExceptionBase.java,36,2,1,2,21,966,45,44,22,1,1,0,46,44,23,754,438,377,61.5000,6.5009,3,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java,org/apache/avro/specific/SpecificCompiler.java,387,4,2,4,28,12796,440,424,110,17,14,4,457,424,114,845,438,211,40.2500,4.8299,23,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/SchemaParseException.java,org/apache/avro/SchemaParseException.java,23,1,1,1,0,0,26,26,26,0,0,0,26,26,26,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/util/Utf8.java,org/apache/avro/util/Utf8.java,78,2,1,2,22,2024,92,87,46,0,0,0,92,87,46,763,438,381,63.0000,6.5177,9,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/DataFileReader.java,org/apache/avro/file/DataFileReader.java,149,3,1,3,38,10678,225,149,75,56,51,18,281,149,93,816,438,272,45.0000,5.2949,6,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/DataFileWriter.java,org/apache/avro/file/DataFileWriter.java,329,6,2,6,38,17328,415,238,69,41,14,6,456,238,76,981,438,163,33.5000,4.2709,19,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/DataFileConstants.java,org/apache/avro/file/DataFileConstants.java,34,3,2,3,14,644,42,37,14,4,3,1,46,37,15,758,438,252,42.0000,4.4238,10,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/SeekableFileInput.java,org/apache/avro/file/SeekableFileInput.java,31,1,1,1,0,0,37,37,37,0,0,0,37,37,37,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/DeflateCodec.java,org/apache/avro/file/DeflateCodec.java,131,5,2,5,28,6244,184,104,36,39,17,7,223,104,44,706,464,141,29.8000,4.2635,7,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/DataFileStream.java,org/apache/avro/file/DataFileStream.java,239,6,2,6,38,14592,326,177,54,58,22,9,384,177,64,995,438,165,34.5000,4.6227,21,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/NullCodec.java,org/apache/avro/file/NullCodec.java,54,5,2,5,28,3192,89,57,17,25,13,5,114,57,22,706,464,141,29.8000,4.2635,2,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/Codec.java,org/apache/avro/file/Codec.java,48,4,2,4,28,2240,65,39,16,15,7,3,80,39,20,684,464,171,34.0000,4.4287,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java,org/apache/avro/file/LengthLimitedInputStream.java,75,1,1,1,0,0,85,85,85,0,0,0,85,85,85,464,464,464,70.0000,6.4068,1,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/CodecFactory.java,org/apache/avro/file/CodecFactory.java,64,2,2,2,28,2128,76,70,38,0,0,0,76,70,38,640,464,320,58.0000,5.1680,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/file/SeekableInput.java,org/apache/avro/file/SeekableInput.java,30,1,1,1,0,0,37,37,37,0,0,0,37,37,37,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/Schema.java,org/apache/avro/Schema.java,988,7,3,7,28,33908,1149,913,164,62,53,8,1211,913,173,936,438,133,27.5714,4.0480,159,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/Protocol.java,org/apache/avro/Protocol.java,334,3,2,3,28,11144,393,388,131,5,3,1,398,388,132,836,438,278,51.0000,5.9399,22,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/ReflectDatumReader.java,org/apache/avro/reflect/ReflectDatumReader.java,130,2,2,2,22,3300,148,146,74,2,2,1,150,146,75,759,438,379,62.0000,6.5140,1,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/Union.java,org/apache/avro/reflect/Union.java,37,1,1,1,0,0,39,39,39,0,0,0,39,39,39,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/ReflectDatumWriter.java,org/apache/avro/reflect/ReflectDatumWriter.java,108,1,1,1,0,0,125,125,125,0,0,0,125,125,125,438,438,438,62.0000,7.0284,10,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/ReflectResponder.java,org/apache/avro/reflect/ReflectResponder.java,40,1,1,1,0,0,48,48,48,0,0,0,48,48,48,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/Stringable.java,org/apache/avro/reflect/Stringable.java,32,1,1,1,0,0,34,34,34,0,0,0,34,34,34,438,438,438,62.0000,7.0284,0,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/ReflectData.java,org/apache/avro/reflect/ReflectData.java,371,3,2,3,28,12488,429,413,143,17,14,5,446,413,148,836,438,278,51.0000,5.9399,26,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/ReflectRequestor.java,org/apache/avro/reflect/ReflectRequestor.java,64,1,1,1,0,0,76,76,76,0,0,0,76,76,76,438,438,438,62.0000,7.0284,2,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/reflect/InduceSchemaTool.java,org/apache/avro/reflect/InduceSchemaTool.java,69,2,2,2,7,560,78,77,39,2,2,1,80,77,40,703,438,351,56.5000,5.9853,6,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java,org/apache/avro/io/ResolvingDecoder.java,214,11,2,11,38,14782,309,204,28,80,61,7,389,204,35,1035,438,94,20.5455,3.7445,4,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/BinaryDecoder.java,org/apache/avro/io/BinaryDecoder.java,899,4,2,4,38,50426,1155,820,288,172,147,43,1327,967,331,923,438,230,43.5000,4.5740,77,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/BinaryData.java,org/apache/avro/io/BinaryData.java,177,3,2,3,38,9614,220,192,73,33,30,11,253,192,84,851,438,283,52.3333,5.8260,45,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/Decoder.java,org/apache/avro/io/Decoder.java,258,2,1,2,38,10982,288,280,144,1,1,0,289,280,144,807,438,403,66.0000,6.6385,1,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java,org/apache/avro/io/ValidatingEncoder.java,174,5,2,5,14,2954,207,203,41,4,1,0,211,203,42,800,438,160,28.8000,4.3483,5,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/DecoderFactory.java,org/apache/avro/io/DecoderFactory.java,219,1,1,1,0,0,232,232,232,0,0,0,232,232,232,476,476,476,78.0000,7.8393,4,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/ParsingEncoder.java,org/apache/avro/io/ParsingEncoder.java,60,1,1,1,0,0,70,70,70,0,0,0,70,70,70,438,438,438,62.0000,7.0284,1,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/JsonDecoder.java,org/apache/avro/io/JsonDecoder.java,384,6,2,6,38,16720,433,424,72,7,2,1,440,424,73,964,438,160,31.5000,4.2585,11,No
AVRO,1.3.0,lang/java/src/java/org/apache/avro/io/BinaryEncoder.java,org/apache/avro/io/BinaryEncoder.java,215,2,2,2,14,3570,254,251,127,1,1,0,255,251,127,748,438,374,60.0000,6.1564,23,No
